,days,user_id,age,gender,location,timeslot,gameid,gener
774,7,9,23,1,5,1,9,3
775,7,9,23,1,5,2,20,6
776,7,9,23,1,5,3,19,6
777,7,9,23,1,5,4,11,3
778,7,9,23,1,5,5,3,1
779,7,9,23,1,5,6,16,5
780,7,9,23,1,5,7,9,3
781,7,9,23,1,5,8,4,1
782,7,9,23,1,5,9,7,2
783,8,9,23,1,5,1,3,1
784,8,9,23,1,5,2,16,5
785,8,9,23,1,5,3,13,4
786,8,9,23,1,5,4,18,6
787,8,9,23,1,5,5,19,6
788,8,9,23,1,5,6,7,2
789,8,9,23,1,5,7,9,3
790,8,9,23,1,5,8,1,1
791,8,9,23,1,5,9,2,1
792,9,9,23,1,5,1,1,1
793,9,9,23,1,5,2,17,5
794,9,9,23,1,5,3,13,4
795,9,9,23,1,5,4,14,4
796,9,9,23,1,5,5,19,6
797,9,9,23,1,5,6,12,4
798,9,9,23,1,5,7,2,1
799,9,9,23,1,5,8,19,6
800,9,9,23,1,5,9,18,6
801,10,9,23,1,5,1,8,2
802,10,9,23,1,5,2,5,2
803,10,9,23,1,5,3,9,3
804,10,9,23,1,5,4,11,3
805,10,9,23,1,5,5,6,2
806,10,9,23,1,5,6,8,2
807,10,9,23,1,5,7,2,1
808,10,9,23,1,5,8,11,3
809,10,9,23,1,5,9,19,6
810,1,10,30,2,2,1,8,2
811,1,10,30,2,2,2,2,1
812,1,10,30,2,2,3,5,2
813,1,10,30,2,2,4,18,6
814,1,10,30,2,2,5,5,2
815,1,10,30,2,2,6,19,6
816,1,10,30,2,2,7,2,1
817,1,10,30,2,2,8,2,1
818,1,10,30,2,2,9,2,1
819,2,10,30,2,2,1,7,2
820,2,10,30,2,2,2,13,4
821,2,10,30,2,2,3,1,1
822,2,10,30,2,2,4,20,6
823,2,10,30,2,2,5,20,6
824,2,10,30,2,2,6,1,1
825,2,10,30,2,2,7,15,5
826,2,10,30,2,2,8,17,5
827,2,10,30,2,2,9,2,1
828,3,10,30,2,2,1,13,4
829,3,10,30,2,2,2,3,1
830,3,10,30,2,2,3,11,3
831,3,10,30,2,2,4,5,2
832,3,10,30,2,2,5,5,2
833,3,10,30,2,2,6,12,4
834,3,10,30,2,2,7,16,5
835,3,10,30,2,2,8,1,1
836,3,10,30,2,2,9,2,1
837,4,10,30,2,2,1,2,1
838,4,10,30,2,2,2,16,5
839,4,10,30,2,2,3,3,1
840,4,10,30,2,2,4,8,2
841,4,10,30,2,2,5,10,3
842,4,10,30,2,2,6,20,6
843,4,10,30,2,2,7,2,1
844,4,10,30,2,2,8,16,5
845,4,10,30,2,2,9,16,5
846,5,10,30,2,2,1,9,3
847,5,10,30,2,2,2,13,4
848,5,10,30,2,2,3,5,2
849,5,10,30,2,2,4,4,1
850,5,10,30,2,2,5,16,5
851,5,10,30,2,2,6,8,2
852,5,10,30,2,2,7,17,5
853,5,10,30,2,2,8,8,2
854,5,10,30,2,2,9,20,6
855,6,10,30,2,2,1,7,2
856,6,10,30,2,2,2,10,3
857,6,10,30,2,2,3,1,1
858,6,10,30,2,2,4,15,5
859,6,10,30,2,2,5,20,6
860,6,10,30,2,2,6,5,2
861,6,10,30,2,2,7,8,2
862,6,10,30,2,2,8,5,2
863,6,10,30,2,2,9,2,1
864,7,10,30,2,2,1,13,4
865,7,10,30,2,2,2,3,1
866,7,10,30,2,2,3,12,4
867,7,10,30,2,2,4,5,2
868,7,10,30,2,2,5,6,2
869,7,10,30,2,2,6,7,2
870,7,10,30,2,2,7,11,3
871,7,10,30,2,2,8,8,2
872,7,10,30,2,2,9,20,6
873,8,10,30,2,2,1,18,6
874,8,10,30,2,2,2,10,3
875,8,10,30,2,2,3,20,6
876,8,10,30,2,2,4,20,6
877,8,10,30,2,2,5,10,3
878,8,10,30,2,2,6,20,6
879,8,10,30,2,2,7,14,4
880,8,10,30,2,2,8,8,2
881,8,10,30,2,2,9,7,2
882,9,10,30,2,2,1,8,2
883,9,10,30,2,2,2,16,5
884,9,10,30,2,2,3,4,1
885,9,10,30,2,2,4,6,2
886,9,10,30,2,2,5,16,5
887,9,10,30,2,2,6,6,2
888,9,10,30,2,2,7,9,3
889,9,10,30,2,2,8,20,6
890,9,10,30,2,2,9,9,3
891,10,10,30,2,2,1,9,3
892,10,10,30,2,2,2,1,1
893,10,10,30,2,2,3,3,1
894,10,10,30,2,2,4,3,1
895,10,10,30,2,2,5,17,5
896,10,10,30,2,2,6,9,3
897,10,10,30,2,2,7,8,2
898,10,10,30,2,2,8,12,4
899,10,10,30,2,2,9,11,3
900,1,11,24,3,1,1,12,4
901,1,11,24,3,1,2,4,1
902,1,11,24,3,1,3,1,1
903,1,11,24,3,1,4,1,1
904,1,11,24,3,1,5,17,5
905,1,11,24,3,1,6,17,5
906,1,11,24,3,1,7,7,2
907,1,11,24,3,1,8,9,3
908,1,11,24,3,1,9,8,2
909,2,11,24,3,1,1,1,1
910,2,11,24,3,1,2,5,2
911,2,11,24,3,1,3,12,4
912,2,11,24,3,1,4,20,6
913,2,11,24,3,1,5,18,6
914,2,11,24,3,1,6,1,1
915,2,11,24,3,1,7,12,4
916,2,11,24,3,1,8,13,4
917,2,11,24,3,1,9,10,3
918,3,11,24,3,1,1,16,5
919,3,11,24,3,1,2,9,3
920,3,11,24,3,1,3,3,1
921,3,11,24,3,1,4,19,6
922,3,11,24,3,1,5,3,1
923,3,11,24,3,1,6,14,4
924,3,11,24,3,1,7,13,4
925,3,11,24,3,1,8,15,5
926,3,11,24,3,1,9,7,2
927,4,11,24,3,1,1,6,2
928,4,11,24,3,1,2,14,4
929,4,11,24,3,1,3,3,1
930,4,11,24,3,1,4,11,3
931,4,11,24,3,1,5,5,2
932,4,11,24,3,1,6,3,1
933,4,11,24,3,1,7,20,6
934,4,11,24,3,1,8,18,6
935,4,11,24,3,1,9,17,5
936,5,11,24,3,1,1,13,4
937,5,11,24,3,1,2,5,2
938,5,11,24,3,1,3,12,4
939,5,11,24,3,1,4,13,4
940,5,11,24,3,1,5,13,4
941,5,11,24,3,1,6,3,1
942,5,11,24,3,1,7,20,6
943,5,11,24,3,1,8,7,2
944,5,11,24,3,1,9,10,3
945,6,11,24,3,1,1,1,1
946,6,11,24,3,1,2,19,6
947,6,11,24,3,1,3,3,1
948,6,11,24,3,1,4,12,4
949,6,11,24,3,1,5,13,4
950,6,11,24,3,1,6,13,4
951,6,11,24,3,1,7,10,3
952,6,11,24,3,1,8,5,2
953,6,11,24,3,1,9,2,1
954,7,11,24,3,1,1,14,4
955,7,11,24,3,1,2,3,1
956,7,11,24,3,1,3,16,5
957,7,11,24,3,1,4,18,6
958,7,11,24,3,1,5,13,4
959,7,11,24,3,1,6,8,2
960,7,11,24,3,1,7,17,5
961,7,11,24,3,1,8,14,4
962,7,11,24,3,1,9,11,3
963,8,11,24,3,1,1,17,5
964,8,11,24,3,1,2,7,2
965,8,11,24,3,1,3,3,1
966,8,11,24,3,1,4,9,3
967,8,11,24,3,1,5,9,3
968,8,11,24,3,1,6,7,2
969,8,11,24,3,1,7,7,2
970,8,11,24,3,1,8,16,5
971,8,11,24,3,1,9,19,6
972,9,11,24,3,1,1,7,2
973,9,11,24,3,1,2,5,2
974,9,11,24,3,1,3,19,6
975,9,11,24,3,1,4,10,3
976,9,11,24,3,1,5,4,1
977,9,11,24,3,1,6,6,2
978,9,11,24,3,1,7,2,1
979,9,11,24,3,1,8,18,6
980,9,11,24,3,1,9,17,5
981,10,11,24,3,1,1,16,5
982,10,11,24,3,1,2,5,2
983,10,11,24,3,1,3,14,4
984,10,11,24,3,1,4,15,5
985,10,11,24,3,1,5,15,5
986,10,11,24,3,1,6,17,5
987,10,11,24,3,1,7,1,1
988,10,11,24,3,1,8,20,6
989,10,11,24,3,1,9,1,1
990,1,12,25,1,14,1,15,5
991,1,12,25,1,14,2,8,2
992,1,12,25,1,14,3,18,6
993,1,12,25,1,14,4,16,5
994,1,12,25,1,14,5,15,5
995,1,12,25,1,14,6,1,1
996,1,12,25,1,14,7,14,4
997,1,12,25,1,14,8,15,5
998,1,12,25,1,14,9,16,5
999,2,12,25,1,14,1,11,3
1000,2,12,25,1,14,2,5,2
1001,2,12,25,1,14,3,6,2
1002,2,12,25,1,14,4,6,2
1003,2,12,25,1,14,5,15,5
1004,2,12,25,1,14,6,20,6
1005,2,12,25,1,14,7,12,4
1006,2,12,25,1,14,8,9,3
1007,2,12,25,1,14,9,8,2
1008,3,12,25,1,14,1,16,5
1009,3,12,25,1,14,2,19,6
1010,3,12,25,1,14,3,2,1
1011,3,12,25,1,14,4,1,1
1012,3,12,25,1,14,5,19,6
1013,3,12,25,1,14,6,16,5
1014,3,12,25,1,14,7,8,2
1015,3,12,25,1,14,8,4,1
1016,3,12,25,1,14,9,3,1
1017,4,12,25,1,14,1,13,4
1018,4,12,25,1,14,2,15,5
1019,4,12,25,1,14,3,11,3
1020,4,12,25,1,14,4,6,2
1021,4,12,25,1,14,5,3,1
1022,4,12,25,1,14,6,7,2
1023,4,12,25,1,14,7,16,5
1024,4,12,25,1,14,8,1,1
1025,4,12,25,1,14,9,20,6
1026,5,12,25,1,14,1,19,6
1027,5,12,25,1,14,2,15,5
1028,5,12,25,1,14,3,1,1
1029,5,12,25,1,14,4,3,1
1030,5,12,25,1,14,5,17,5
1031,5,12,25,1,14,6,17,5
1032,5,12,25,1,14,7,15,5
1033,5,12,25,1,14,8,8,2
1034,5,12,25,1,14,9,7,2
1035,6,12,25,1,14,1,14,4
1036,6,12,25,1,14,2,8,2
1037,6,12,25,1,14,3,18,6
1038,6,12,25,1,14,4,12,4
1039,6,12,25,1,14,5,16,5
1040,6,12,25,1,14,6,18,6
1041,6,12,25,1,14,7,18,6
1042,6,12,25,1,14,8,19,6
1043,6,12,25,1,14,9,13,4
1044,7,12,25,1,14,1,6,2
1045,7,12,25,1,14,2,17,5
1046,7,12,25,1,14,3,10,3
1047,7,12,25,1,14,4,16,5
1048,7,12,25,1,14,5,7,2
1049,7,12,25,1,14,6,8,2
1050,7,12,25,1,14,7,3,1
1051,7,12,25,1,14,8,10,3
1052,7,12,25,1,14,9,18,6
1053,8,12,25,1,14,1,14,4
1054,8,12,25,1,14,2,12,4
1055,8,12,25,1,14,3,16,5
1056,8,12,25,1,14,4,1,1
1057,8,12,25,1,14,5,6,2
1058,8,12,25,1,14,6,19,6
1059,8,12,25,1,14,7,18,6
1060,8,12,25,1,14,8,3,1
1061,8,12,25,1,14,9,9,3
1062,9,12,25,1,14,1,5,2
1063,9,12,25,1,14,2,17,5
1064,9,12,25,1,14,3,3,1
1065,9,12,25,1,14,4,6,2
1066,9,12,25,1,14,5,9,3
1067,9,12,25,1,14,6,8,2
1068,9,12,25,1,14,7,11,3
1069,9,12,25,1,14,8,16,5
1070,9,12,25,1,14,9,7,2
1071,10,12,25,1,14,1,14,4
1072,10,12,25,1,14,2,3,1
1073,10,12,25,1,14,3,15,5
1074,10,12,25,1,14,4,20,6
1075,10,12,25,1,14,5,4,1
1076,10,12,25,1,14,6,13,4
1077,10,12,25,1,14,7,12,4
1078,10,12,25,1,14,8,2,1
1079,10,12,25,1,14,9,17,5
1080,1,13,21,2,2,1,9,3
1081,1,13,21,2,2,2,9,3
1082,1,13,21,2,2,3,19,6
1083,1,13,21,2,2,4,19,6
1084,1,13,21,2,2,5,11,3
1085,1,13,21,2,2,6,14,4
1086,1,13,21,2,2,7,2,1
1087,1,13,21,2,2,8,16,5
1088,1,13,21,2,2,9,1,1
1089,2,13,21,2,2,1,2,1
1090,2,13,21,2,2,2,8,2
1091,2,13,21,2,2,3,20,6
1092,2,13,21,2,2,4,15,5
1093,2,13,21,2,2,5,18,6
1094,2,13,21,2,2,6,8,2
1095,2,13,21,2,2,7,5,2
1096,2,13,21,2,2,8,10,3
1097,2,13,21,2,2,9,19,6
1098,3,13,21,2,2,1,7,2
1099,3,13,21,2,2,2,15,5
1100,3,13,21,2,2,3,12,4
1101,3,13,21,2,2,4,13,4
1102,3,13,21,2,2,5,16,5
1103,3,13,21,2,2,6,16,5
1104,3,13,21,2,2,7,13,4
1105,3,13,21,2,2,8,5,2
1106,3,13,21,2,2,9,19,6
1107,4,13,21,2,2,1,15,5
1108,4,13,21,2,2,2,6,2
1109,4,13,21,2,2,3,5,2
1110,4,13,21,2,2,4,11,3
1111,4,13,21,2,2,5,20,6
1112,4,13,21,2,2,6,4,1
1113,4,13,21,2,2,7,3,1
1114,4,13,21,2,2,8,18,6
1115,4,13,21,2,2,9,15,5
1116,5,13,21,2,2,1,8,2
1117,5,13,21,2,2,2,14,4
1118,5,13,21,2,2,3,9,3
1119,5,13,21,2,2,4,9,3
1120,5,13,21,2,2,5,6,2
1121,5,13,21,2,2,6,19,6
1122,5,13,21,2,2,7,14,4
1123,5,13,21,2,2,8,16,5
1124,5,13,21,2,2,9,3,1
1125,6,13,21,2,2,1,13,4
1126,6,13,21,2,2,2,18,6
1127,6,13,21,2,2,3,16,5
1128,6,13,21,2,2,4,12,4
1129,6,13,21,2,2,5,18,6
1130,6,13,21,2,2,6,6,2
1131,6,13,21,2,2,7,9,3
1132,6,13,21,2,2,8,19,6
1133,6,13,21,2,2,9,9,3
1134,7,13,21,2,2,1,7,2
1135,7,13,21,2,2,2,11,3
1136,7,13,21,2,2,3,4,1
1137,7,13,21,2,2,4,3,1
1138,7,13,21,2,2,5,20,6
1139,7,13,21,2,2,6,10,3
1140,7,13,21,2,2,7,14,4
1141,7,13,21,2,2,8,12,4
1142,7,13,21,2,2,9,17,5
1143,8,13,21,2,2,1,13,4
1144,8,13,21,2,2,2,5,2
1145,8,13,21,2,2,3,18,6
1146,8,13,21,2,2,4,4,1
1147,8,13,21,2,2,5,8,2
1148,8,13,21,2,2,6,16,5
1149,8,13,21,2,2,7,1,1
1150,8,13,21,2,2,8,3,1
1151,8,13,21,2,2,9,1,1
1152,9,13,21,2,2,1,2,1
1153,9,13,21,2,2,2,8,2
1154,9,13,21,2,2,3,19,6
1155,9,13,21,2,2,4,6,2
1156,9,13,21,2,2,5,3,1
1157,9,13,21,2,2,6,2,1
1158,9,13,21,2,2,7,3,1
1159,9,13,21,2,2,8,15,5
1160,9,13,21,2,2,9,9,3
1161,10,13,21,2,2,1,14,4
1162,10,13,21,2,2,2,5,2
1163,10,13,21,2,2,3,17,5
1164,10,13,21,2,2,4,17,5
1165,10,13,21,2,2,5,20,6
1166,10,13,21,2,2,6,9,3
1167,10,13,21,2,2,7,3,1
1168,10,13,21,2,2,8,11,3
1169,10,13,21,2,2,9,3,1
1170,1,14,25,1,19,1,1,1
1171,1,14,25,1,19,2,11,3
1172,1,14,25,1,19,3,20,6
1173,1,14,25,1,19,4,1,1
1174,1,14,25,1,19,5,14,4
1175,1,14,25,1,19,6,10,3
1176,1,14,25,1,19,7,16,5
1177,1,14,25,1,19,8,10,3
1178,1,14,25,1,19,9,6,2
1179,2,14,25,1,19,1,10,3
1180,2,14,25,1,19,2,5,2
1181,2,14,25,1,19,3,1,1
1182,2,14,25,1,19,4,1,1
1183,2,14,25,1,19,5,9,3
1184,2,14,25,1,19,6,17,5
1185,2,14,25,1,19,7,2,1
1186,2,14,25,1,19,8,1,1
1187,2,14,25,1,19,9,19,6
1188,3,14,25,1,19,1,14,4
1189,3,14,25,1,19,2,8,2
1190,3,14,25,1,19,3,20,6
1191,3,14,25,1,19,4,15,5
1192,3,14,25,1,19,5,12,4
1193,3,14,25,1,19,6,3,1
1194,3,14,25,1,19,7,7,2
1195,3,14,25,1,19,8,7,2
1196,3,14,25,1,19,9,17,5
1197,4,14,25,1,19,1,10,3
1198,4,14,25,1,19,2,19,6
1199,4,14,25,1,19,3,1,1
1200,4,14,25,1,19,4,17,5
1201,4,14,25,1,19,5,12,4
1202,4,14,25,1,19,6,11,3
1203,4,14,25,1,19,7,4,1
1204,4,14,25,1,19,8,5,2
1205,4,14,25,1,19,9,15,5
1206,5,14,25,1,19,1,4,1
1207,5,14,25,1,19,2,11,3
1208,5,14,25,1,19,3,12,4
1209,5,14,25,1,19,4,10,3
1210,5,14,25,1,19,5,8,2
1211,5,14,25,1,19,6,17,5
1212,5,14,25,1,19,7,9,3
1213,5,14,25,1,19,8,13,4
1214,5,14,25,1,19,9,11,3
1215,6,14,25,1,19,1,2,1
1216,6,14,25,1,19,2,11,3
1217,6,14,25,1,19,3,3,1
1218,6,14,25,1,19,4,8,2
1219,6,14,25,1,19,5,8,2
1220,6,14,25,1,19,6,8,2
1221,6,14,25,1,19,7,4,1
1222,6,14,25,1,19,8,7,2
1223,6,14,25,1,19,9,20,6
1224,7,14,25,1,19,1,9,3
1225,7,14,25,1,19,2,2,1
1226,7,14,25,1,19,3,2,1
1227,7,14,25,1,19,4,17,5
1228,7,14,25,1,19,5,12,4
1229,7,14,25,1,19,6,7,2
1230,7,14,25,1,19,7,16,5
1231,7,14,25,1,19,8,18,6
1232,7,14,25,1,19,9,8,2
1233,8,14,25,1,19,1,12,4
1234,8,14,25,1,19,2,14,4
1235,8,14,25,1,19,3,13,4
1236,8,14,25,1,19,4,5,2
1237,8,14,25,1,19,5,6,2
1238,8,14,25,1,19,6,3,1
1239,8,14,25,1,19,7,8,2
1240,8,14,25,1,19,8,19,6
1241,8,14,25,1,19,9,20,6
1242,9,14,25,1,19,1,13,4
1243,9,14,25,1,19,2,14,4
1244,9,14,25,1,19,3,7,2
1245,9,14,25,1,19,4,2,1
1246,9,14,25,1,19,5,5,2
1247,9,14,25,1,19,6,3,1
1248,9,14,25,1,19,7,9,3
1249,9,14,25,1,19,8,3,1
1250,9,14,25,1,19,9,3,1
1251,10,14,25,1,19,1,16,5
1252,10,14,25,1,19,2,6,2
1253,10,14,25,1,19,3,4,1
1254,10,14,25,1,19,4,16,5
1255,10,14,25,1,19,5,1,1
1256,10,14,25,1,19,6,15,5
1257,10,14,25,1,19,7,1,1
1258,10,14,25,1,19,8,9,3
1259,10,14,25,1,19,9,9,3
1260,1,15,28,3,11,1,7,2
1261,1,15,28,3,11,2,20,6
1262,1,15,28,3,11,3,7,2
1263,1,15,28,3,11,4,5,2
1264,1,15,28,3,11,5,19,6
1265,1,15,28,3,11,6,6,2
1266,1,15,28,3,11,7,6,2
1267,1,15,28,3,11,8,11,3
1268,1,15,28,3,11,9,14,4
1269,2,15,28,3,11,1,12,4
1270,2,15,28,3,11,2,20,6
1271,2,15,28,3,11,3,13,4
1272,2,15,28,3,11,4,5,2
1273,2,15,28,3,11,5,18,6
1274,2,15,28,3,11,6,11,3
1275,2,15,28,3,11,7,20,6
1276,2,15,28,3,11,8,5,2
1277,2,15,28,3,11,9,8,2
1278,3,15,28,3,11,1,2,1
1279,3,15,28,3,11,2,13,4
1280,3,15,28,3,11,3,1,1
1281,3,15,28,3,11,4,1,1
1282,3,15,28,3,11,5,11,3
1283,3,15,28,3,11,6,17,5
1284,3,15,28,3,11,7,20,6
1285,3,15,28,3,11,8,15,5
1286,3,15,28,3,11,9,19,6
1287,4,15,28,3,11,1,5,2
1288,4,15,28,3,11,2,5,2
1289,4,15,28,3,11,3,13,4
1290,4,15,28,3,11,4,13,4
1291,4,15,28,3,11,5,19,6
1292,4,15,28,3,11,6,2,1
1293,4,15,28,3,11,7,20,6
1294,4,15,28,3,11,8,20,6
1295,4,15,28,3,11,9,7,2
1296,5,15,28,3,11,1,17,5
1297,5,15,28,3,11,2,10,3
1298,5,15,28,3,11,3,11,3
1299,5,15,28,3,11,4,16,5
1300,5,15,28,3,11,5,7,2
1301,5,15,28,3,11,6,4,1
1302,5,15,28,3,11,7,5,2
1303,5,15,28,3,11,8,1,1
1304,5,15,28,3,11,9,3,1
1305,6,15,28,3,11,1,2,1
1306,6,15,28,3,11,2,7,2
1307,6,15,28,3,11,3,16,5
1308,6,15,28,3,11,4,10,3
1309,6,15,28,3,11,5,19,6
1310,6,15,28,3,11,6,9,3
1311,6,15,28,3,11,7,17,5
1312,6,15,28,3,11,8,2,1
1313,6,15,28,3,11,9,7,2
1314,7,15,28,3,11,1,7,2
1315,7,15,28,3,11,2,12,4
1316,7,15,28,3,11,3,1,1
1317,7,15,28,3,11,4,6,2
1318,7,15,28,3,11,5,13,4
1319,7,15,28,3,11,6,5,2
1320,7,15,28,3,11,7,20,6
1321,7,15,28,3,11,8,4,1
1322,7,15,28,3,11,9,3,1
1323,8,15,28,3,11,1,16,5
1324,8,15,28,3,11,2,17,5
1325,8,15,28,3,11,3,17,5
1326,8,15,28,3,11,4,14,4
1327,8,15,28,3,11,5,4,1
1328,8,15,28,3,11,6,14,4
1329,8,15,28,3,11,7,3,1
1330,8,15,28,3,11,8,7,2
1331,8,15,28,3,11,9,17,5
1332,9,15,28,3,11,1,10,3
1333,9,15,28,3,11,2,13,4
1334,9,15,28,3,11,3,20,6
1335,9,15,28,3,11,4,13,4
1336,9,15,28,3,11,5,8,2
1337,9,15,28,3,11,6,11,3
1338,9,15,28,3,11,7,13,4
1339,9,15,28,3,11,8,7,2
1340,9,15,28,3,11,9,15,5
1341,10,15,28,3,11,1,20,6
1342,10,15,28,3,11,2,4,1
1343,10,15,28,3,11,3,19,6
1344,10,15,28,3,11,4,18,6
1345,10,15,28,3,11,5,8,2
1346,10,15,28,3,11,6,1,1
1347,10,15,28,3,11,7,6,2
1348,10,15,28,3,11,8,16,5
1349,10,15,28,3,11,9,1,1
1350,1,16,27,1,18,1,16,5
1351,1,16,27,1,18,2,11,3
1352,1,16,27,1,18,3,5,2
1353,1,16,27,1,18,4,10,3
1354,1,16,27,1,18,5,7,2
1355,1,16,27,1,18,6,9,3
1356,1,16,27,1,18,7,16,5
1357,1,16,27,1,18,8,7,2
1358,1,16,27,1,18,9,18,6
1359,2,16,27,1,18,1,14,4
1360,2,16,27,1,18,2,14,4
1361,2,16,27,1,18,3,19,6
1362,2,16,27,1,18,4,6,2
1363,2,16,27,1,18,5,1,1
1364,2,16,27,1,18,6,5,2
1365,2,16,27,1,18,7,12,4
1366,2,16,27,1,18,8,16,5
1367,2,16,27,1,18,9,12,4
1368,3,16,27,1,18,1,6,2
1369,3,16,27,1,18,2,5,2
1370,3,16,27,1,18,3,11,3
1371,3,16,27,1,18,4,19,6
1372,3,16,27,1,18,5,7,2
1373,3,16,27,1,18,6,5,2
1374,3,16,27,1,18,7,14,4
1375,3,16,27,1,18,8,7,2
1376,3,16,27,1,18,9,5,2
1377,4,16,27,1,18,1,11,3
1378,4,16,27,1,18,2,12,4
1379,4,16,27,1,18,3,16,5
1380,4,16,27,1,18,4,3,1
1381,4,16,27,1,18,5,1,1
1382,4,16,27,1,18,6,2,1
1383,4,16,27,1,18,7,15,5
1384,4,16,27,1,18,8,16,5
1385,4,16,27,1,18,9,20,6
1386,5,16,27,1,18,1,9,3
1387,5,16,27,1,18,2,2,1
1388,5,16,27,1,18,3,19,6
1389,5,16,27,1,18,4,16,5
1390,5,16,27,1,18,5,7,2
1391,5,16,27,1,18,6,20,6
1392,5,16,27,1,18,7,17,5
1393,5,16,27,1,18,8,9,3
1394,5,16,27,1,18,9,7,2
1395,6,16,27,1,18,1,15,5
1396,6,16,27,1,18,2,19,6
1397,6,16,27,1,18,3,6,2
1398,6,16,27,1,18,4,11,3
1399,6,16,27,1,18,5,8,2
1400,6,16,27,1,18,6,17,5
1401,6,16,27,1,18,7,20,6
1402,6,16,27,1,18,8,20,6
1403,6,16,27,1,18,9,11,3
1404,7,16,27,1,18,1,16,5
1405,7,16,27,1,18,2,19,6
1406,7,16,27,1,18,3,2,1
1407,7,16,27,1,18,4,12,4
1408,7,16,27,1,18,5,6,2
1409,7,16,27,1,18,6,3,1
1410,7,16,27,1,18,7,16,5
1411,7,16,27,1,18,8,4,1
1412,7,16,27,1,18,9,11,3
1413,8,16,27,1,18,1,13,4
1414,8,16,27,1,18,2,19,6
1415,8,16,27,1,18,3,14,4
1416,8,16,27,1,18,4,11,3
1417,8,16,27,1,18,5,15,5
1418,8,16,27,1,18,6,13,4
1419,8,16,27,1,18,7,16,5
1420,8,16,27,1,18,8,7,2
1421,8,16,27,1,18,9,3,1
1422,9,16,27,1,18,1,9,3
1423,9,16,27,1,18,2,7,2
1424,9,16,27,1,18,3,5,2
1425,9,16,27,1,18,4,11,3
1426,9,16,27,1,18,5,5,2
1427,9,16,27,1,18,6,12,4
1428,9,16,27,1,18,7,10,3
1429,9,16,27,1,18,8,2,1
1430,9,16,27,1,18,9,13,4
1431,10,16,27,1,18,1,10,3
1432,10,16,27,1,18,2,10,3
1433,10,16,27,1,18,3,4,1
1434,10,16,27,1,18,4,19,6
1435,10,16,27,1,18,5,6,2
1436,10,16,27,1,18,6,3,1
1437,10,16,27,1,18,7,6,2
1438,10,16,27,1,18,8,10,3
1439,10,16,27,1,18,9,19,6
1440,1,17,22,2,16,1,11,3
1441,1,17,22,2,16,2,3,1
1442,1,17,22,2,16,3,6,2
1443,1,17,22,2,16,4,13,4
1444,1,17,22,2,16,5,7,2
1445,1,17,22,2,16,6,11,3
1446,1,17,22,2,16,7,18,6
1447,1,17,22,2,16,8,13,4
1448,1,17,22,2,16,9,20,6
1449,2,17,22,2,16,1,2,1
1450,2,17,22,2,16,2,2,1
1451,2,17,22,2,16,3,5,2
1452,2,17,22,2,16,4,18,6
1453,2,17,22,2,16,5,11,3
1454,2,17,22,2,16,6,18,6
1455,2,17,22,2,16,7,5,2
1456,2,17,22,2,16,8,9,3
1457,2,17,22,2,16,9,3,1
1458,3,17,22,2,16,1,14,4
1459,3,17,22,2,16,2,9,3
1460,3,17,22,2,16,3,4,1
1461,3,17,22,2,16,4,2,1
1462,3,17,22,2,16,5,16,5
1463,3,17,22,2,16,6,18,6
1464,3,17,22,2,16,7,6,2
1465,3,17,22,2,16,8,16,5
1466,3,17,22,2,16,9,11,3
1467,4,17,22,2,16,1,20,6
1468,4,17,22,2,16,2,20,6
1469,4,17,22,2,16,3,17,5
1470,4,17,22,2,16,4,17,5
1471,4,17,22,2,16,5,16,5
1472,4,17,22,2,16,6,3,1
1473,4,17,22,2,16,7,14,4
1474,4,17,22,2,16,8,12,4
1475,4,17,22,2,16,9,9,3
1476,5,17,22,2,16,1,12,4
1477,5,17,22,2,16,2,8,2
1478,5,17,22,2,16,3,5,2
1479,5,17,22,2,16,4,17,5
1480,5,17,22,2,16,5,10,3
1481,5,17,22,2,16,6,9,3
1482,5,17,22,2,16,7,15,5
1483,5,17,22,2,16,8,15,5
1484,5,17,22,2,16,9,11,3
1485,6,17,22,2,16,1,11,3
1486,6,17,22,2,16,2,7,2
1487,6,17,22,2,16,3,12,4
1488,6,17,22,2,16,4,14,4
1489,6,17,22,2,16,5,7,2
1490,6,17,22,2,16,6,10,3
1491,6,17,22,2,16,7,15,5
1492,6,17,22,2,16,8,6,2
1493,6,17,22,2,16,9,13,4
1494,7,17,22,2,16,1,4,1
1495,7,17,22,2,16,2,6,2
1496,7,17,22,2,16,3,20,6
1497,7,17,22,2,16,4,10,3
1498,7,17,22,2,16,5,17,5
1499,7,17,22,2,16,6,20,6
1500,7,17,22,2,16,7,17,5
1501,7,17,22,2,16,8,16,5
1502,7,17,22,2,16,9,3,1
1503,8,17,22,2,16,1,2,1
1504,8,17,22,2,16,2,18,6
1505,8,17,22,2,16,3,4,1
1506,8,17,22,2,16,4,8,2
1507,8,17,22,2,16,5,4,1
1508,8,17,22,2,16,6,11,3
1509,8,17,22,2,16,7,18,6
1510,8,17,22,2,16,8,16,5
1511,8,17,22,2,16,9,3,1
1512,9,17,22,2,16,1,16,5
1513,9,17,22,2,16,2,14,4
1514,9,17,22,2,16,3,9,3
1515,9,17,22,2,16,4,18,6
1516,9,17,22,2,16,5,18,6
1517,9,17,22,2,16,6,1,1
1518,9,17,22,2,16,7,11,3
1519,9,17,22,2,16,8,19,6
1520,9,17,22,2,16,9,4,1
